,content,date,like,place,tags,unix,imgUrl
91,"자연 환경에서 즐기는 럭셔리 글램핑❤감성숙소 #제주 #스타빌 🏡⠀마치 지중해 바다에 온 것 같은에메랄드 빛 도는 인공 해변형 풀장 🌊⠀객실은 총 4가지타입으로 다양하고오픈한지 한달 밖에되지 않아서내부 퀄리티 또한 깔끔한 편이에요 !❤⠀카트타고 자전거타고 낚시도하고바베큐도먹고 , 밤에는 망원경으로 별도보고⭐️실내 온천도 즐길 수 있는 놀거리 천국이에요!❤⠀⠀📍 주소제주특별자치도 서귀포시 안덕면 광평로 34-154⠀💡 Tip🔸 입실 15:00~🔸 퇴실 11:00⠀🌿 숙소기록위치 : 한라산 깊숙히 위치해있어서 주변 편의시설 거의 없음가격 : 약 60만원특징 : 4가지 타입의 글램핑장, 실내온천장 이용가능 , 밤에는 망원경으로 별자리를 볼 수 있어요 ! 카트와 자전거로 숙소 주변을 돌아다닐 수 있어요!⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_제주⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행#여행스타그램 #커플여행 #가족여행 #감성숙소 #제주숙소 #제주숙소추천 #제주가볼만한곳#제주여행 #제주감성숙소 #제주핫플 #제주핫플레이스 #제주펜션 #제주에어비앤비 #제주풀빌라 #제주캠핑",2021-07-30,171,,"['#제주', '#스타빌', '#숙소기록', '#숙소기록_국내', '#숙소기록_제주⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#제주숙소', '#제주숙소추천', '#제주가볼만한곳', '#제주여행', '#제주감성숙소', '#제주핫플', '#제주핫플레이스', '#제주펜션', '#제주에어비앤비', '#제주풀빌라', '#제주캠핑']",1627603200.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/226998967_791410981545553_1309977925499286926_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=m5V86bmbOrgAX9T-Mty&tn=XAC9zZAskNOLBakD&edm=AP_V10EBAAAA&ccb=7-4&oh=6848a869e7e6fad4600c7a836894270c&oe=615BBCC7&_nc_sid=4f375e
92,"스위스?아니고 설악!깎아지를듯한 설악산 뷰를 보며 조식을 즐길 수 있는#속초 #켄싱턴호텔 🛤⠀-⠀고풍적인 인테리어와스위스 느낌 물씬 나는 설악산을 바라보며먹는 조식으로 유명한 숙소주차장의 2층버스가 이국적인 느낌을한층 더해줘요!✨차인표,신애라외에도 수많은유명인들이 다녀간 흔적을찾아보는 것도 쏠쏠한 재미랍니다ㅎㅎ🌿 숙소기록위치 : 설악산 국립공원 입구에서 도보10분거리,속초 시내나 바닷가를 가기에도 편리한 위치임가격 : 129000 - 269000 (날짜,방별로 상이함)조식 : 전망도 맛도 최고! 조식 하나만 보고 가는 사람들도있다고 함입퇴실 : 15:00 - 11:00⠀📍 주소강원 속초시 설악동 106-1-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_속초⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #속초숙소 #속초숙소추천 #속초가볼만한곳 #속초여행 #속초감성숙소 #속초핫플 #속초핫플레이스 #속초풀빌라 #속초에어비앤비 #속초독채펜션 #속초펜션",2021-07-30,129,,"['#속초', '#켄싱턴호텔', '#숙소기록', '#숙소기록_국내', '#숙소기록_속초⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#속초숙소', '#속초숙소추천', '#속초가볼만한곳', '#속초여행', '#속초감성숙소', '#속초핫플', '#속초핫플레이스', '#속초풀빌라', '#속초에어비앤비', '#속초독채펜션', '#속초펜션']",1627603200.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/226568280_2628356950793863_9151766041117519451_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=BSdkCBjSyGUAX9LM9Db&edm=AP_V10EBAAAA&ccb=7-4&oh=cbdf064c2080c5150089108d85dd58b4&oe=615A79A1&_nc_sid=4f375e
93,"⠀해외에 있는 것 같은 느낌을 주는#청도 #바오마루 🏚⠀-⠀집 모양의 특이한 외관이가장 먼저 눈에 들어오는 곳✨⠀내부 인테리어도외부만큼이나 특이한 구조가 돋보였어요 🤍⠀또한 내부 공간은 화이트톤과 우드톤으로 되어있어 편안함을 가득 느낄 수 있었어요 :)⠀항상 가던 데 말고,특별한 공간을 찾고 계시다면바오마루를 추천드려요 🥰⠀🌿 숙소기록위치 : 청도역에서 차로 20분 거리(사장님이 픽업 가능)가격 : 주중 28만원, 주말 35만원(성수기엔 가격 상이)인테리어 : 화이트톤의 외관과우드톤의 내부 공간들이 조화를 이루는인테리어⠀📍 주소경상북도 청도군 매전면 북지리 539-1번지 1층-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_청도⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #청도숙소 #청도숙소추천 #청도가볼만한곳 #청도여행 #청도감성숙소 #청도핫플 #청도핫플레이스 #청도풀빌라 #청도에어비앤비 #청도독채펜션 #청도펜션",2021-07-29,183,,"['#청도', '#바오마루', '#숙소기록', '#숙소기록_국내', '#숙소기록_청도⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#청도숙소', '#청도숙소추천', '#청도가볼만한곳', '#청도여행', '#청도감성숙소', '#청도핫플', '#청도핫플레이스', '#청도풀빌라', '#청도에어비앤비', '#청도독채펜션', '#청도펜션']",1627516800.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/225879794_468023044534031_5773649356356442475_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=R0xlsRKvoJoAX_p2KIS&edm=AP_V10EBAAAA&ccb=7-4&oh=f922592fb736ef13345136ee1444bf9a&oe=615AB4FA&_nc_sid=4f375e
94,"아늑한 유리온실이 매력적인감성숙소 #보성 #스테이모든날 🏡⠀전체적으로 모던한 느낌의 인테리어,그리고 스테이모든날의 시그니처 유리온실 !⠀푸른 하늘과 초록식물들을 구경하며보성의 녹차와 꽃차를마시며 휴식을 즐겨보세요❣⠀숙소 내부는 복층구조라서2층 다락방에서 바라보는 하늘도 예술이에요모던한 스테이모든날에서편안한 힐링 즐겨보고오세요 ❤⠀⠀📍 주소전라남도 보성군 보성읍 원봉리 216-36⠀💡 Tip🔸 입실 15:00~🔸 퇴실 11:00⠀🌿 숙소기록위치 : 보성버스터미널과 가까운편. (차 기준 약 10분거리)가격 : 약 25만원인테리어 : 투명 유리온실이 포인트 , 전체적으로 모던한 느낌의 인테리어, 복층구조로 이루어져있어서 2층 다락방 공간도 아늑함⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_보성⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행#여행스타그램 #커플여행 #가족여행 #감성숙소 #보성숙소 #보성숙소추천 #보성가볼만한곳#보성여행 #보성감성숙소 #보성핫플 #보성핫플레이스 #보성펜션 #보성에어비앤비 #보성풀빌라 #펜션",2021-07-29,89,전라남도 보성,"['#보성', '#스테이모든날', '#숙소기록', '#숙소기록_국내', '#숙소기록_보성⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#보성숙소', '#보성숙소추천', '#보성가볼만한곳', '#보성여행', '#보성감성숙소', '#보성핫플', '#보성핫플레이스', '#보성펜션', '#보성에어비앤비', '#보성풀빌라', '#펜션']",1627516800.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/227217515_4316069441765143_3140631813619360956_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=z_kqI_mqJ1EAX9yFsDv&edm=AP_V10EBAAAA&ccb=7-4&oh=dadf8c7d660ea5b1458a8abe7907623c&oe=615A3CB7&_nc_sid=4f375e
95,"⠀오픈한 지 일주일 된 새로운 감성숙소#강릉 #영진스테이2호점 ✨⠀-⠀돈 주고 살 수 없는 바다 액자가걸려있는 영진스테이⠀침대에서 바라보는 청량한오션뷰가 매력적인 공간이었어요 :)⠀1호점과 달리침실과 다이닝룸 공간이 분리되어 있고욕조가 더 넓어져서 좋았어요⠀더 인기있어지기 전에,얼른 다녀오시는 걸 추천드려요 💗⠀⠀🌿 숙소기록위치 : 도보 10초 거리에 해수욕장이 있고카페나 편의점 등 편의시설이 많다.⠀가격 : 비수기 평일 27만원 ~ / 주말 30만원~성수기 평일 37만원~ / 주말 40만원~⠀인테리어 : 화이트톤의 인테리어,거실, 침실 등 어디서든 보이는 오션뷰⠀📍 주소강원 강릉시 연곡면 영진리 72-17-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_강릉⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #강릉숙소 #강릉숙소추천 #강릉가볼만한곳 #강릉여행 #강릉감성숙소 #강릉핫플 #강릉핫플레이스 #강릉풀빌라 #강릉에어비앤비 #강릉독채펜션 #강릉펜션",2021-07-29,113,강릉,"['#강릉', '#영진스테이2호점', '#숙소기록', '#숙소기록_국내', '#숙소기록_강릉⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#강릉숙소', '#강릉숙소추천', '#강릉가볼만한곳', '#강릉여행', '#강릉감성숙소', '#강릉핫플', '#강릉핫플레이스', '#강릉풀빌라', '#강릉에어비앤비', '#강릉독채펜션', '#강릉펜션']",1627516800.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/225573570_914425402439378_9202770604866179403_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=8rAMEc8NWQ8AX802zut&edm=AP_V10EBAAAA&ccb=7-4&oh=66b383542179c3788dc2d9d372e69eda&oe=615BD86F&_nc_sid=4f375e
96,"⠀동근 기둥 형태의 건물이 매력적인#홍천 #올라운드원 🌠⠀-⠀독특한 구조의 건물이 돋보이는독채 팬션 ✨⠀독채여서 코로나 걱정도 없고,건물 안도 알차게 꾸며져 있어서하루종일 안에 있어도 행복했어요 :)⠀편백나무탕이방 안에 크게 있는 것도독특하고 새로웠던 것 같아요 💙⠀⠀🌿 숙소기록위치 :주변에 갈만한 곳이나 마트 등이없어서 최대한 즐길 수 있도록 준비해야 한다.가격 : 22만원 (날짜에 따라 상이인테리어 : 둥근 기둥 모양의 외관과 자연친화적이면서도 모던한 내부 인테리어⠀📍 주소강원도 홍천군 서면 굴업솔골길 117-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_홍천⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #홍천숙소 #홍천숙소추천 #홍천가볼만한곳 #홍천여행 #홍천감성숙소 #홍천핫플 #홍천핫플레이스 #홍천풀빌라 #홍천에어비앤비 #홍천독채펜션 #홍천펜션",2021-07-28,111,,"['#홍천', '#올라운드원', '#숙소기록', '#숙소기록_국내', '#숙소기록_홍천⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#홍천숙소', '#홍천숙소추천', '#홍천가볼만한곳', '#홍천여행', '#홍천감성숙소', '#홍천핫플', '#홍천핫플레이스', '#홍천풀빌라', '#홍천에어비앤비', '#홍천독채펜션', '#홍천펜션']",1627430400.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/224681606_552758045859576_7474517271223911066_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=FtHSoVpvUnkAX9FQj5f&edm=AP_V10EBAAAA&ccb=7-4&oh=6e94beee65bbad0a46afa41038a39307&oe=615A84AC&_nc_sid=4f375e
97,푸른 빛나는 풀장과 발리 느낌 제대로 나는 숙소🌴이국적인 느낌 가득한#통영 #한산마리나리조트 🏡발리 느낌 나는 주변 풍경과넓고 푸른 빛 띄는 수영장까지 너무 이뻐요!동남아처럼 꾸며져있어 어디든지 포토존! 🌴✨⠀테라스를 통해 바로 풀장으로 갈 수 있고매점도 바로 프론트 옆에 있고숙소 근처에 선착장이 있어서 편했어요 💗⠀⠀📍 주소경남 통영시 산양읍 영운리 261⠀💡 Tip🔸 입실 15:00~🔸 퇴실 11:00⠀🌿 숙소기록위치 : 해안쪽에 위치해있어서 버스터미널과도 거리가 있음.가격 : 약 20만원⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_통영⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행#여행스타그램 #커플여행 #가족여행 #감성숙소 #통영숙소 #통영숙소추천 #통영가볼만한곳#통영여행 #통영감성숙소 #통영핫플 #통영핫플레이스 #통영펜션 #통영에어비앤비 #통영풀빌라 #펜션,2021-07-28,62,통영 한산마리나 호텔&리조트,"['#통영', '#한산마리나리조트', '#숙소기록', '#숙소기록_국내', '#숙소기록_통영⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#통영숙소', '#통영숙소추천', '#통영가볼만한곳', '#통영여행', '#통영감성숙소', '#통영핫플', '#통영핫플레이스', '#통영펜션', '#통영에어비앤비', '#통영풀빌라', '#펜션']",1627430400.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/225822977_380405106840135_7012811754493712229_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=VMXn65al__8AX9tKuWs&edm=AP_V10EBAAAA&ccb=7-4&oh=00267d8344fafab458cc750f63a29708&oe=615A6C66&_nc_sid=4f375e
98,"⠀지구의 소리를 들을 수 있는 숙소#안동 #지례예술촌 🌳⠀-⠀지례예술촌은 한옥으로 되어있는민박집이에요 🏡⠀사장님의 말로는 이 숙소가지구의 소리를 들을 수 있는 곳이라고 해요✨⠀그만큼 고요하고 평화로운 공간이어서힐링하기 너무 좋았어요💙⠀하루쯤은 일상의 무거움을 벗어던지고힐링해보는 건 어떨까요 ?⠀🌿 숙소기록위치 :주변이 산이어서 음식을 가져가거나,숙소 내 식사를 이용해야해요 :)가격 : 3명 15만원인테리어 : 고즈넉한 옛 한옥의 모습 그대로⠀📍 주소경상북도 안동시 임동면 지례예술촌길 427 KR⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_안동⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #안동숙소 #안동숙소추천 #안동가볼만한곳 #안동여행 #안동감성숙소 #안동핫플 #안동핫플레이스 #안동한옥 #안동에어비앤비 #안동민박집",2021-07-27,88,,"['#안동', '#지례예술촌', '#숙소기록', '#숙소기록_국내', '#숙소기록_안동⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#안동숙소', '#안동숙소추천', '#안동가볼만한곳', '#안동여행', '#안동감성숙소', '#안동핫플', '#안동핫플레이스', '#안동한옥', '#안동에어비앤비', '#안동민박집']",1627344000.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/224290042_103029492042036_8615477796381719793_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=SD9jBaG06-sAX9xwCej&edm=AP_V10EBAAAA&ccb=7-4&oh=12c46220887a52ec58630992d8003853&oe=615B1840&_nc_sid=4f375e
99,"오직 한 팀만을 위한 프라이빗한 제주 숙소🏡동남아 느낌 가득한 뷰 맛집 #제주 #D1250⠀사방이 초록초록한 자연 그대로커다란 야자수 나무와 커다란 수영장까지하와이 감성 느낌 가득한 독채 펜션🌴✨⠀한 팀만 이용할 수 있기때문에 프라이빗하고가족 단위로 여러명이서 가기도 좋아요 💗⠀⠀📍 주소제주특별자치도 서귀포시 대포동 1250-2⠀💡 Tip🔸 입실 16:00~🔸 퇴실 11:00⠀🌿 숙소기록위치 : 산 속에 있지만, 배달음식 주문가능가격 : 약 40만원대⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_제주⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행#여행스타그램 #커플여행 #가족여행 #감성숙소 #제주숙소 #제주숙소추천 #제주가볼만한곳#제주여행 #제주감성숙소 #제주핫플 #제주핫플레이스 #제주펜션 #제주에어비앤비 #제주풀빌라 #펜션",2021-07-27,71,D1250,"['#제주', '#D1250⠀사방이', '#숙소기록', '#숙소기록_국내', '#숙소기록_제주⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#제주숙소', '#제주숙소추천', '#제주가볼만한곳', '#제주여행', '#제주감성숙소', '#제주핫플', '#제주핫플레이스', '#제주펜션', '#제주에어비앤비', '#제주풀빌라', '#펜션']",1627344000.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/223769460_437084027331494_6170074879119724415_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=gKnN91V9sIAAX_m1Uqt&edm=AP_V10EBAAAA&ccb=7-4&oh=8998c2990b49e6bcea4ac5d21c0a2e64&oe=615A64FE&_nc_sid=4f375e
100,"제주도에서 즐기는나만의 여름방학 #제주 #폴개우영 📖🌿⠀-⠀제주도의 옛 가옥을 개조해 만든감성 독채펜션 폴개우영✨집 뿐만 아니라집까지 들어가는 길도작은 나무와 꽃, 야자수 등으로 꾸며져 있어제대로 분위기를 낼 수 있어요!창이 크게 트여있어 제주의 햇살과 바람을맞으며 제주를 느낄 수 있는 곳돌담 옆 욕조에서 반신욕까지 즐기면힐링이 극대화돼요!프라이빗하게,제대로 제주를 즐기고 싶다면방문해 보세요 :)⠀💡 TIP🔸예약은 4개월 전에 매달 1일 오후 8시에 오픈!⠀🌿 숙소기록위치 :  대중교통으로 접근 가능하지만, 주변 시설이 많이 갖춰진 편은 아니에요!가격 : 주중 32주말,공휴일 36성수기 40입퇴실 : 4PM-11AM⠀📍 주소제주특별자치도 서귀포시 남원읍 태위로894번길 13-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_제주⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행#여행스타그램 #커플여행 #가족여행 #감성숙소 #제주숙소 #제주숙소추천 #제주가볼만한곳#제주여행 #제주감성숙소 #제주핫플 #제주핫플레이스 #제주펜션 #제주에어비앤비 #제주숙소",2021-07-26,47,,"['#제주', '#폴개우영', '#숙소기록', '#숙소기록_국내', '#숙소기록_제주⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#제주숙소', '#제주숙소추천', '#제주가볼만한곳', '#제주여행', '#제주감성숙소', '#제주핫플', '#제주핫플레이스', '#제주펜션', '#제주에어비앤비', '#제주숙소']",1627257600.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e15/224148095_821379918531498_4470617768476850176_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=XSaP_6TopgMAX9pjCQP&tn=XAC9zZAskNOLBakD&edm=AP_V10EBAAAA&ccb=7-4&oh=c22cacd967b559a3feaa120d1c86ed0d&oe=615ACAD6&_nc_sid=4f375e
101,초록빛 넘치는 숲 속 한 가운데 편안한 쉼터🌲싱그러운 녹차밭이 보이는 펜션 #하동 #두번째벚꽃 🏡🌿⠀사방이 초록초록한 자연 그대로눈 앞에는 녹차밭과 섬진강이 따라흐르는캠핑 감성 느낌 가득한 펜션✨⠀총 객실이 4개뿐이라 프라이빗하고캠핑 느낌나는 개별 바베큐장도 있다고 해요🍖⠀바로 아래는 지리산 계곡물이 흐르고고요하고 편안하게 힐링 제대로 즐길 수 있어요💗⠀📍 주소경상남도 하동군 화개면 화개로 360⠀💡 Tip🔸 입실 15:00~🔸 퇴실 11:00⠀🌿 숙소기록위치 : 산 속에 있다보니 주변에 편의시설이 부족함가격 : 약 14만원대⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_경남⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행#여행스타그램 #커플여행 #가족여행 #감성숙소 #하동숙소 #하동숙소추천 #하동가볼만한곳#하동여행 #하동감성숙소 #하동핫플 #하동핫플레이스 #하동펜션 #하동에어비앤비 #경남숙소,2021-07-26,54,두번째벚꽃,"['#하동', '#두번째벚꽃', '#숙소기록', '#숙소기록_국내', '#숙소기록_경남⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#하동숙소', '#하동숙소추천', '#하동가볼만한곳', '#하동여행', '#하동감성숙소', '#하동핫플', '#하동핫플레이스', '#하동펜션', '#하동에어비앤비', '#경남숙소']",1627257600.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/224542581_280773020489089_5602653836748102759_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=TuOoPmKzBMQAX-gD8DL&edm=AP_V10EBAAAA&ccb=7-4&oh=08bf8f3273e1a36e550d90ebb8a9da87&oe=615A7505&_nc_sid=4f375e
102,숲 속의 나만의 공간 한국의 알프스#삼척 #향초목원 🌿⠀-⠀산 속에 위치한 통나무로 만들어진아늑한 감성숙소 ⛺⠀해발 400M 산꼭대기에 위치한 '향초목원'은하루에 두 팀만 이용가능한프라이빗한 독채숙소에요 !⠀산 정상에서 느껴보는 풍경이너무 아름답고 자연그대로를 느낄 수 있어요⠀바베큐를 할 수 있는 공간도 마련되어있어요강원도 삼척의 대자연을 느끼고 싶은분들께 추천드려요 ♥⠀💡 TIP🔸 문자로만 예약관리를 한다고해요 .🔸 플라워 방이 조금 더 이쁘다고해요 !🔸 선착순으로 방배정이 된다고 해요⠀🌿 숙소기록위치 : 산 속에 있다보니 자차가 아니면 힘들 수 있어요!가격 : 약 8만원대입퇴실 : 문의시 확인 가능⠀📍 주소강원도 삼척시 가곡면 탕곡길 473-112⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_강원⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행#여행스타그램 #커플여행 #가족여행 #감성숙소 #강원숙소 #강원숙소추천 #강원가볼만한곳#강원여행 #삼척감성숙소 #삼척핫플 #삼척핫플레이스 #삼척펜션 #삼척에어비앤비 #삼척숙소,2021-07-25,76,삼척 향초목원,"['#삼척', '#향초목원', '#숙소기록', '#숙소기록_국내', '#숙소기록_강원⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#강원숙소', '#강원숙소추천', '#강원가볼만한곳', '#강원여행', '#삼척감성숙소', '#삼척핫플', '#삼척핫플레이스', '#삼척펜션', '#삼척에어비앤비', '#삼척숙소']",1627171200.0,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/220532661_281043823796461_375136564788581240_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=DdAzDlZDeksAX-LEM9O&edm=AP_V10EBAAAA&ccb=7-4&oh=fe1fba5d3f399c951d273d1acab42f95&oe=615B938E&_nc_sid=4f375e
103,"노을진 바다를 바라보면서 힐링할 수 있는#남해 #더뷰1151 💒⠀-⠀그림 같은 풍경에 노천탕, 수영장까지⠀숙소 안에서도 다양하게 힐링할 수 있어서밖에 나가지 않아도 좋았어요⠀프라이빗한 공간이어서 연인들끼리, 가족들끼리 가기 너무 좋은 것 같아요⠀⠀단지 내에 바닷가로 내려갈 수 있는 산책로와갯바위를 사유지로 꾸며놓아서산책하기 너무 좋아요 🥰⠀릴스 제공 @aria.leeee 님⠀⠀💡 TIP🔸반려견 입실 불가능🔸바베큐도 가능하니까 바베큐도 즐겨보기:)⠀🌿 숙소기록위치 : 근처에 마트가 많다가격 : (풀빌라) 주중 55만원 주말 68만원(오션빌라) 주중 32만원 주말 40만원⠀📍 주소경남 남해군 서면 남서대로 1475⠀-⠀국내외 예쁜 숙소 정보는 #숙소기록 🌿숙소 제보는 DM 또는 이메일로 ❤⠀#숙소기록_국내#숙소기록_남해⠀⠀⠀#숙소 #숙소추천 #국내숙소 #여행 #여행지추천 #국내여행지추천 #국내여행 #여행스타그램 #커플여행 #가족여행 #감성숙소 #남해숙소 #남해숙소추천 #남해가볼만한곳 #남해여행 #남해감성숙소 #남해핫플 #남해핫플레이스 #남해펜션 #남해에어비앤비 #남해풀빌라 #풀빌라",2021-07-23,63,Spencer Sutherland•Wonder,"['#남해', '#더뷰1151', '#숙소기록', '#숙소기록_국내', '#숙소기록_남해⠀⠀⠀', '#숙소', '#숙소추천', '#국내숙소', '#여행', '#여행지추천', '#국내여행지추천', '#국내여행', '#여행스타그램', '#커플여행', '#가족여행', '#감성숙소', '#남해숙소', '#남해숙소추천', '#남해가볼만한곳', '#남해여행', '#남해감성숙소', '#남해핫플', '#남해핫플레이스', '#남해펜션', '#남해에어비앤비', '#남해풀빌라', '#풀빌라']",1626998400.0,not-image
